type, OBJ, lambda1no,lambda2no,lambda3no,lambda4no,lambda5no,A1no,A2no,A3no,A4no,A5no,S1no,lambda1hi,lambda2hi,lambda3hi,lambda4hi,lambda5hi,A1hi,A2hi,A3hi,A4hi,A5hi,S1hi,k1,k2, k3, k4, k5, k6no, k7no, k8no, k9no, k10no, k6hi, k7hi, k8hi, k9hi, k10hi 
 suboptimal , 0.43948, -1.3738197753103409404218382405816, -1.1181702564001347877109537876095, -0.026165789073519258450817304151315, -0.00011313309201542724909128612154063, -0.002243204611463962307171815524498, 1.6300928676429997654651060656761, -1.4380655761903757827724348317133, 0.79731010470554453117841831044643, 0.05472373904648352577195780099828, -0.044061135204652039643047345407467, -0.65222126406133340559279076842358, -2.7103443748520117395628403755836, -0.13386687496292107302231499943446, -0.0030744806699017131895734777913276, -0.00011764250868214254689379794083237, -0.0007699154416466535240035073961451, 0.61242323026729583723692940111505, 0.38586784157971371067574750668427, 0.0002360012513443522381290096134876, -0.0028885738553828541400059215504825, 0.0043615007570289542060404386347727, -1.7115365230336192503557413147064, 0.00064670220857118568876659159272435, 0.0016993674934289760853484141378544, 0.00049261584951649595252171076609216, 0.027682748135853047638521573503567, 0.73349873202911164415951361661428, 0.23570709359725688925024655873131, 1.8082512527902812049518388448632, 0.00011841920564387774608174075385847, 0.049141619206685423215663632845462, 0.023746143158443099724363989366793, 0.35666202904741145518485723187041, 0.15820186705617728106787467368122, 0.0033594385723610571681252423559272, 0.0011169452414365548236635516943238, 0.0023609382097629773127056562742609 
 suboptimal , 0.34378, -7.9200517744538165842982380127069, -5.519136669363281733069470647024, -1.5086761729517117469612230706844, -0.10381815897030882700491360992601, -0.0002305313505035296213225431971594, 3.8718195633940180044874068698846, -5.0637507198771087857380734931212, 0.49116975362663078952252249109733, 1.6171859036270161968928960050107, 0.083575499229443739324096895870753, -3.6264077550063875676755742460955, -0.16878748556281250592370213325921, -0.00088249242308892556808930240919153, -5.0552705499690722135142095794436, -3.794261126112127957554776003235, -0.172086867271321025674168936348, 9.2744641389277866494467161828652, 0.00075496641824476546245997754525092, 9.6606210425745171477274197968654, -9.1371393125773820997892471496016, -8.7987008353431690466095460578799, -14.219633838747700593785339151509, 0.50321476233727502336279258088325, 1.2220462479463407579061140495469, 0.0054122382988694133637563865590892, 0.27751218944488531548131504678167, 7.649651404601636173197221069131, 3.1979876559544355707487284234958, 1.542001010763573987105701235123, 0.045664279165196948462313031313897, 0.41911539327012337086131310570636, 0.043013529453334573005029994874349, 0.0049305641648081889247268172482563, 0.54820495834173088578467059051036, 4.6732748971239397665686080875214e-07, 1.3012807342733549915460289359004e-05, 0.039464597258361655551794910934404 
 suboptimal , 0.23651, -0.52763186918144200365787810369511, -0.011149118097632951598918715774289, -0.041431170125194378972555142581768, -0.00015707235829315880346924994004354, -0.6257461594220293799040177873394, 2.0443484636040332169670818984741, 0.10401372099293650086426765710712, 0.57722288600696902705067259375937, 0.030767301262947098494660025380654, -1.756352371866885864193363886443, -0.00471216336413204928135201043915, -3.5251274817370181757780756015563, -0.070767281818296612350138730107574, -0.0010576249113400460269418523751028, -0.00025110106587777046311532602729244, -0.45309672376796694681644339652848, 0.33051406658504511870688702401822, 0.096419889632469002460624096784159, 0.0005948127878983235257426276376691, 3.1395863577786232794485099528714e-05, 0.57243983513100982207788547384553, -1.4312988435466038605881067269365, 0.01603368191619830920857658895784, 0.04052713440885733625629328003015, 0.00077249461836808881037841345573725, 0.040141847377453944434311239319868, 0.60586385864954028779294503692654, 0.23259808429954223485403019822115, 0.018167644259132288697689006085056, 0.12688658037347733120725479238899, 4.1337888134449797809990271484429e-08, 0.19048321261595518860687548112764, 2.65335387364900521234289954009, 0.22595459144158269726432308743824, 0.015823958266507256315014373626582, 1.3650506518558908902066274804188e-06, 0.015078525121654945406746151093103 
 suboptimal , 0.24264, -3.1820277903613867209742238628678, -0.02799245853942597742070041988427, -0.00014914843000486262508501311696563, -0.39625374197720608648864981660154, -0.40598412913408943314408361402457, -0.012980387501748066186868513227637, 0.64223298195047406888846808215021, 0.031979808086121316867966868358053, 5.7269383819108163891087315278128, -5.3881707844456636635754875896964, -0.058487436453976915373687006649561, -0.23735765819002446752605806068459, -0.01271538130578099209944120673299, -0.00013581257611991497851258725582113, -0.59827343129988375114436394142103, -0.59845597296354469118995211829315, 1.2910004849598253340303699587821, 0.0083904691700995969599885526690741, -5.3381619965854104945630551060098e-06, 9.3081144602284560107818833785132, -9.607500076196384242166459443979, -0.12566731032760003472503740340471, 0.082346170054303807761542088883289, 0.16629732934692262324993805577833, 0.00075975318262041342202289806451176, 0.041250089049429554399761599370322, 1.103269988529280043465519156598, 1.612426726800854526189255011559, 0.25240729314065390997967597286333, 0.20008937355019257298138768419449, 1.9582244905982273665496010139897e-05, 0.11049235399059534334931242938183, 0.25068944709307960927446856658207, 0.060031974931210811685655670544293, 1.3854081517936879558296843408666e-07, 1.9372024380860625403190031224021e-05, 0.034599949441888613876905367305881 
 suboptimal , 0.45316, -0.00020145994333032080938171437534123, -1.4183215127883457284951873589307, -0.0080258201282337928578192176587436, -0.072066957075666890353282667547319, -0.78168603625279209357046283912496, 0.035985839567042030018306775218662, 3.2581540526012928715715588623425, 0.09649130471710030965137860903269, 1.5077580971465058823355320782866, -3.8983892940319413433769568655407, -1.6832347193891403769328007911099, -0.32563446169869164625865209927724, -2.1974213672626281557143101963447, -1.8718376158957798939671754445691e-05, -0.076556387291510721859744137418602, -0.00049897668269532945498068166045869, 0.30238644273622689029323851173103, 0.62041343793388603611305143203936, -0.00094030004774969377229210110158419, 0.076092993352989954369824943114509, 0.0020474260246468728441371354165312, -1.4676036002444385886178679356817, 0.00051614336528584534892483137724639, 0.044105738989094915580846389957514, 0.15567762381486946465791731952777, 0.28455188248865864730774433155602, 0.19996919581258917886223969162529, 1.2710699322847414105552843466285, 0.028140421362591889337112505131699, 0.010577930493433447892148713265215, 1.8233270198792925415650495457598e-05, 0.29785974457615316257630411200807, 1.0810383973549171354733289263095, 0.0012748099181766042037322606006455, 0.27130273553939632247278268550872, 0.00015977601740118385653145749447646, 0.019707765463863061161653433828178 
 suboptimal , 0.3062, -0.0094141736637511665153343898282401, -6.5508270179527032794908336654771, -0.0001153048524311744001081755928162, -0.12751807761358247006455712835304, -5.175111860757144022215925360797, 0.21683994055760480446082283378928, 5.1876811151509318875696408213116, 0.023611258597793949309817662651767, 1.0458294263309046989718353870558, -5.4739617406372342856002433109097, -5.7906435296589293670876941177994, -5.3906296609670718567031144630164, -0.00016529261161982641554872575095914, -0.002535369233986243565903695440511, -6.0072588602991769946015665482264, -0.081259119619719571980809291744663, -3.7961891793588256049929441360291, 7.5320968540848641449743372522363e-05, 0.00097096625079958376498823202638278, 4.629274002600042514643519098172, 0.16586888953944267655060684774071, -7.3588781141220387382873013848439, 0.00015318053697999659467851585326059, 0.00046686452990842751626168749545798, 0.09892278989453491544470153939983, 4.6808639711874269195845954527613, 4.57165044791384822531199461082, 1.461988230444235759009075081849, 1.8105401548679167511579635174712, 0.03747885056538476783449809204285, 0.3279403075115155385965692858008, 0.033177886917648370668221247115071, 0.028738491052998062225132258618032, 2.138065288037627631467785249697, 1.3178980983859222378327101261181e-07, 1.6547102624106220236654962718603, 0.0040930732108634673357960842565717 
 suboptimal , 0.39543, -2.3016926773342141210321187827503, -0.13776896350921680189927087667456, -0.377685947457285897677081720758, -0.038042182881747106659720003563052, -9.5992718448631802704608395604424e-05, 0.20032562766143438559574008195341, 1.2683070550823301037013379755081, -1.4101333762284460338065628093318, 0.90970331104317947445991876520566, 0.031797382441502097805141602293588, -0.13784397046285712384872113034362, -2.4079497759506214293878656462766, -0.080945569583841150973491096465295, -4.2827380890517021683194798242766, -2.7489428419873725113276377585159e-05, -0.00017059491242370680686400719050511, 0.96073148796855134534666831314098, 0.13439708604004918512941912922543, -0.096080871395048922378734346239071, -0.0041806023888090034987263798882395, 0.0051328997752573954013732837609041, -1.9127835730538640390818727610167, 0.018548445963405678360569339702124, 0.061459777358196875096663092108429, 0.045223885220325825418097309693621, 2.4652012741986539801075650757411, 0.027995800741471631861712054956115, 0.068678929486312004226711280807649, 0.00015309747120772427609637633683093, 0.018390999723720605901755575928291, 0.070594220040783750569346466363641, 0.26108890716466459647193687487743, 4.1511442498953705637632083380595, 0.0041380470296136168464884441675622, 2.8043469792114692279373817929145e-06, 5.311090235146618973799750862419e-05, 0.025527990065992989254795020315214 
 suboptimal , 0.45543, -0.055574551129557149542481653270443, -0.0047414957600555038622069936593562, -1.3869283716053743538945859647971e-05, -2.3225016195173888711167364817811, -0.048542574570745865292220599940265, -2.4826143853596653876536493044114, 0.048258619278056635870655100006843, 0.017430697502172545071408293893001, -0.0015365560476048132233090059983738, 3.4184616246270409511964771809289, -0.024631154117486980803519713845162, -0.68009425398604084200826491724001, -0.20306802151836308989452106743556, -1.1986349905812464678323686628758e-05, -0.011546254766366812610778325165484, -0.011545091726571830859082723463871, 0.18559782564137111693369774911844, 0.80933456346311383189373600544059, 0.00014581922330506158339870348417122, -6.4739075454285259780817796126939, 6.478829337100735941135098983068, -0.29062327819193273237274866005464, 0.0026124256536213504367727189503512, 0.0037072727723553009805679270272094, 0.00019813144012195856285413197994671, 0.018373045155520458665554528465691, 0.0036618583862284025988442781596177, 0.023273747995064424098909938720681, 0.096422223064341186504755398800626, 0.00040314926778058134473892160087871, 1.8835827367414383074118209389011e-08, 2.2368670159470989133865259645972, 0.091680572188410525136248452326981, 0.2165322046318413073962005910289, 0.0063063136085463305374743114839475, 0.16487752773190333943631458168966, 0.30416475951739641025994842493674 
 suboptimal , 0.4623, -8.323452905604014517848554532975, -6.0921031284504190139728052599821, -0.0070000866316523727497789231222214, -0.083395134901106754421462596837955, -0.00057617821248574199906322679254345, 0.68512722624611421817775180898025, -0.71142660570152105314889467990724, 0.85251754871180851491629937299876, 0.559214268136876579973204570706, -0.38543243739327814889605861026212, -1.4209213200026127310593437869102, -7.0509614360646670760957022139337, -5.6531057568019216219568079395685, -0.00066769117777515710459440567703382, -0.15991225634945624434202215979894, -0.0079352056773744558682004424099432, 8.1935888527631153266383989830501, -8.2404936196490865540908998809755, 0.00036384667221274957435439567632329, 1.0445599032703547504041807769681, 0.0019810169434038016333943232893944, -11.355350997412552160881205054466, 0.0006693981755177370396650560202545, 0.001655517955187820562309997107775, 0.035697738168856796292516264657024, 1.8676146504726904851168001187034, 8.3217865945729236898387171095237, 0.00017795347711128424580614981742599, 3.4444093633613563909534605045337, 0.26733527733891371269692172063515, 1.198145776628914749295518049621, 0.016539430722775003840263607912675, 1.6113303395284437335988059203373, 2.8372042367735321732880038325675, 0.00018862058798490042655152110206984, 1.7050121856960256803330613917247e-05, 0.059309731300720529290071425521091 
 suboptimal , 0.19976, -7.7421491272245122061690381087828, -7.0137669966554705425210158864502, -0.036968493119869695606727333370145, -0.00014395076670838010931066652808852, -0.038548588832515016944224583994583, 5.3174483415910005490445655595977, -5.1413785663297977279739825462457, 3.5477894108896230740413102466846, 0.032605608150199617834008591898964, -2.7564647943010256447848860261729, -5.1329500251171369384906029154081, -9.7831430890203776584712613839656, -0.053031637553136397322806061538358, -0.00020265930488467111085515437451932, -0.23509565973924467785494130112056, -0.053025150307648087621981147776751, -0.0060709685792988020078264632672926, 9.984490497297292321832173911389, 0.00032246224897846553379340828193733, 0.95941472214164458254259670866304, -9.938156713108616813201479089912, -0.16868277582704072070640677338815, 0.019560732962278479935003261402926, 0.049309991618776263799794890019257, 0.00067908772086392517764591447715361, 0.036469017303763673343297568862909, 9.8342558527211547669821811723523, 1.1248543544989231935906552964366e-06, 2.4226561911419390860089606576366, 0.35052838818337295201388315035729, 2.5241474356718622829021114739589, 0.018282215688494082156401177030602, 0.058933238478614549671341649172973, 0.16419515891353136938235479647119, 3.7028789744243638446212239115574e-11, 2.5243225930761440084070662548399e-05, 0.056486047021647459165372140432737 
 suboptimal , 0.35379, -5.8351284569474861640969720610883, -3.7916633449602987759874395123916, -0.016849923560625017920910906354948, -0.0034805056777397870917956090863754, -0.00017732100022678604317287465175212, 3.7256384120072767451858908316353, -3.2090907179502425883299565612106, 0.45057061103720030814656638540328, 0.0094505185024363388274215580509008, 0.023431176403329194435354310144248, -9.5794162000736235995645984075963, -4.4309609649434102962572978867684, -4.2619357734536986725970564293675, -0.0019744941593137711917382848270108, -0.11493103712835125995717078239977, -0.00024227608943160798896099272781157, -0.7166162651301878350196261635574, 1.1358452687286819671186322011636, 0.00087457113765212199981563534478823, 0.57982371282466915740627655395656, 7.271243918449687981819806736894e-05, -1.7322423713861387906121080959565, 0.00029959135510271560918008071361385, 0.00051954295929392685371439597474819, 0.073566114000737078959524239962775, 4.1798422894431910279422481835354, 4.2348751038814320679648517398164, 0.28215231734780671368767457352078, 0.014832355748504629996964432336881, 3.2140167786433266883250325918198, 5.2033395140225418651434147188084e-07, 0.18560613858758384653313555645582, 0.0013072846073047196709115969071036, 1.0542275401443548243918257867335, 0.039391467506822354371909256087747, 1.5092498594483212404071537093841, 0.0043729366858563951253602297697398 
 suboptimal , 0.2015, -9.8266453429779048178716038819402, -8.1598918624847218694640105240978, -0.00015275757393269604757744806189379, -0.086892111689906903482238931246684, -0.022727159673715274790239959656901, 2.967909333791478587727397098206, -3.0225159716647169716452481225133, 0.031517207744020517279359694384766, 0.58516239933328551003910433792043, 0.43792703079593242598832603107439, -4.561992600471790559879536886001, -9.6773860152770758702445164090022, -0.40856274338855869121545083544333, -0.0002128161638334894758227411326601, -0.058835025403220039819096598421311, -0.058728050715876584098040780190786, -0.013146866263466235047463470664297, 0.90968609925352694745015469379723, 0.00033666988842756225604885278457346, 7.389858673871201766303329350194, -7.2867345767496898290005447051954, -0.25128342528639652231348122768395, 0.027713587444849630686549701863441, 0.069516023017926351079687208311952, 0.00071659847930211507255338077015949, 0.039038661139282428147456727174358, 9.9999975315078533100177082815208, 3.1747200220302267403837959136581, 4.1547237507500245357050516759045, 0.43855120463120444984639334506937, 0.20454801754611084962931499831029, 0.029973908560281276730608013281199, 0.2066976435710840553916511908028, 0.11100932351953317345216731837354, 2.8812805366216973885254581690618e-14, 9.6094728029344563628440060998326e-07, 0.1139979310602681483732823153332 
 suboptimal , 0.30378, -7.7265089657688728053130944317672, -4.377834860241274661518673383398, -0.007582279712621463503563479235936, -0.10884552652175519260602243321046, -8.5324040999560881630772724015799e-05, 0.91045255614235054419935977421119, -1.4325579471885121485286163078854, 0.17252667051449752100289458667248, 1.328969591569479247183949155442, 0.02060912896218480838683717593085, -0.90908001627718659776178355969023, -0.078189076534900772696978776821197, -0.0017183384947589608240242631254091, -5.8922850218275533151768286188599, -9.7949714262947636220398017758981e-05, -5.9722171052101531429912029125262, 0.1560150810909955443328556157212, 0.00079728722941666886094014277119868, 4.9492923930484904460058714903425, 3.5992419855225520877641670614011e-05, -4.1061407537887575358581671025604, -4.6520774386777468123455037130043, 9.6350539000400326600757894279781e-05, 0.00027852513547023703211272249724573, 0.094030459518035472421537690479454, 4.7061697629799441600084719539154, 4.6739189115852415312701850780286, 1.8955455699487702567831743250687e-07, 1.8993563707255969319476207601838, 0.14507049409135341910825900413329, 1.2921223075322108009288513130741, 0.017739753155163864861698641561816, 0.028641596623147271699627580687775, 2.0216078436395532591518531262409, 2.951668585453565723966500022879e-05, 2.0716214982822678258855830790708, 0.0026620419240234631866326431293146 
 suboptimal , 0.39652, -7.5673954929005713410106181981973, -0.028105323862854164618241270545695, -0.048986754816768472708954362815348, -0.00021468286254456450212572959923563, -0.030558502313724818233442448445203, -0.25152101635032997339891380761401, 1.7633213478645908267594677454326, 1.3116157607687082276015644310974, 0.037447178719721425921296287242512, -1.8608632710026906664779744460247, 1.8464056435615927576066042092862, -0.97683025099239251254346072528278, -9.4343601312694869045864798362544e-05, -0.091567235901480900639448634592554, -0.0057247696911103158889932984720872, -0.0057357069456289381387259496136721, 0.77785248027240860846376335757668, 8.6199798087958126027383065625997e-05, 0.22185379752395720243107746227906, 0.85954478497577424533915291249286, -0.85933726257022802208496159437345, -0.7801361699130863192053197963105, 0.0039374340660428830407369105159887, 0.0096025747603825702819468901338951, 0.0016128713998744483200387112020735, 0.090503128060572327062693887000933, 0.88112436205474053974029402525048, 0.33926827655090041613306084400392, 0.50556434556366036670027597210719, 0.022705527940487222476884099364725, 1.1187894660239699569421835726422e-08, 0.028130921244978457362861945512122, 0.069338733985671960335928076801792, 0.0088702768580353110600134058927324, 0.025713285628029915186321119335844, 0.00049046836960474837156104266355783, 0.005273766393882991371233615041092 
 suboptimal , 0.32853, -5.9645029131849440773294190876186, -0.046086298513981958924201620675376, -0.38211453334232586831475941835379, -0.84118985787149325172862290855846, -0.00014020709295653566530716338522922, 0.12742415958696209909994934150745, 1.2434422241762339567117123806383, 0.77464457602403880009944714402081, -1.1810948868693720292810667160666, 0.035583927082137201125533465528861, -0.11981032036902138082634650118052, -7.8874654727535098430735160945915, -0.21788853738422728212320578222716, -0.24856165658722059741414511790936, -0.0018062345581078883410830471234476, -0.2147247011243729186702466904535, -0.0063567411180484555133229918055804, 1.9002320934766818716354919160949, 2.2914542622363143209440750069916, 0.0032732904514375655950775279023901, -3.1886029050463853273811309918528, -0.2488019894056081593447515842854, 0.11281476144717335341471908805033, 0.23807744722616969168527134570468, 0.057839989845171628501940830346939, 3.4467996262125026873945898842067, 3.2757866878056280945941125537502, 0.20330233221476057270393766884808, 0.38773985292730150931106436473783, 0.13501351342094061735998877793463, 0.061792066263783126944808543612453, 0.0013862161927788232973490778476844, 0.34768016039921917359478698017483, 0.071102468701821547325536698735959, 0.0001343543810575848406960175474012, 0.00022747606827100427611364208413391, 0.089880114686334042217730200263759 
 suboptimal , 0.36713, -2.3756546068096340285080714238575, -0.027599385673640005472995184732099, -1.6615739738976311734575119771762, -0.10817323315818487550199478164359, -0.00023345276548342993932702582604577, 0.60499141069137341020223175291903, 0.53604897743523316488989394201781, -0.84793170723088617801721511568758, 0.66717144258513050303349700698163, 0.039719876519149099891592413769104, -0.11532336271025139806667425546038, -1.0431939466834436736064617434749, -0.82763643841281486768224340266897, -0.093180886628874692867441353882896, -0.00087992687918214446303466491627887, -1.0130500696199753463133674813434, 9.7461874423398509037497206008993, 4.8173725945261809400221864052583, 0.20704229901982260098058929997933, 0.0006309430266067525203133037337011, -13.771233278912461628351593390107, -0.22254094795315992882933642249554, 0.063551318447419319346280985882913, 0.075179089476224522647918036000192, 0.0061048882494204722778952110218142, 0.51944046397933407721581033911207, 0.76017357371862381842930744824116, 0.025725693030620971901711868667917, 0.76122687805097188906700012012152, 0.00012798194695931786523876438899094, 2.0523073738924821896034700330347, 0.0039628425151511130139492244950361, 0.58887684583176058694675703009125, 1.0465171385776533860264490534767e-07, 2.3000859505550282833831118867174e-05, 0.80154980778487694426104326339555, 0.30518710256061931662685537958168 
 suboptimal , 0.32447, -0.657369442241994117459569224593, -0.73558233703157360761082372846431, -0.041690952538020874251767367013599, -0.00026442770884953784504486917761312, -0.053975960990142610174125081812235, 0.36093362611083618096685654563771, -0.4223402046213457494694409888325, 0.67899048164780706482446248628548, 0.04363176700892076181892420549957, 0.33878432985378176267587946313142, 0.026793751090312491192069188628011, -0.057520530717594942071713148834533, -1.1269743795284565823777711557341, -0.00055900512765766103163295186462278, -1.3753028613047262318502816924592, -0.00055130232826955708706068159941083, 0.10219921239410854896245695044854, -0.83098515069756351270058303271071, 0.16233483815345278733488498801307, 1.7274893946727547522357326670317, -0.16103829452275264522143061185488, -1.4452026509183053537554997092229, 0.010030827248278372659795465438037, 0.027820129486267886065320453781169, 0.0011926991338961406754343164138277, 0.073927415927159748076924472570681, 0.56214474371132749919155457973829, 0.14220990818199052974080132116796, 0.56922370633132524098130033962661, 0.0075642586249088780356308880925553, 0.00080828755095368738474437275698392, 0.072620471561344560051942664813396, 1.9144534574888121269964358361904, 0.06049044908027630812474839672177, 0.00017163940496004007106936595228319, 0.00011970132435734062627957774438414, 0.050830334963618301058474457931879 
 suboptimal , 0.35999, -2.5203051582380977535535748756956, -0.63304802471639165517558467399795, -0.00042229751864425625748275527904241, -0.084272649125055290597607893232635, -0.017150390547440205746276831177966, 0.13469215948055540676975283531647, -0.59480383622945265376102952359361, -0.0086999546238598034209044129738686, 0.98675588067189390351074962381972, 0.4820557507008631503708784293849, -0.054346253219141896217969645022094, -0.21194862976414519106782563540037, -0.001420613781188620776060882455738, -0.00063971554427691933435856652678808, -0.1216518691715023081645341562762, -0.1923075056608621880016585237172, 1.9702742454242263558938930145814, 0.00027967448483771304703834892357861, 0.00026226246267086849965621819791295, 2.4336571455555815468585478811292, -3.4044733279273167170231317868456, -0.058950658556833901435823008796433, 0.024024031304424386251694656380096, 0.059695420111439544130771395202828, 0.0015114529577493656439107772015973, 0.071470864845548306987232933806808, 0.50729856543790585732267572893761, 0.00094152836990034501594981630745451, 2.3165610787559942629343368025729, 0.0026591939953583207389975484602473, 0.38673968346978132570868069706194, 0.016921407343431661002286503503456, 3.8728926904716526929366010515646e-14, 0.026127624081473805467412674374827, 3.9434409353618131332756628029154e-14, 0.045853761737078044258275610900455, 0.0028448826331204219407255973095516 
 suboptimal , 0.46431, -6.5087894632734979438737354939803, -1.8967388793807642421995751647046, -0.00025353450809405925995415609364159, -0.069903383175208957944768428660609, -0.079234370942704829277047906543885, 0.2798605543467933554069304591394, -0.73137220791003765274496117854142, 0.04796931753024959860232101505062, 6.2527904963577807251340345828794, -4.8492481603247856725147357792594, -0.48720756960689215464554990830948, -0.14810638689168179049637785738014, -0.33788083692218795484052407118725, -1.990142903184608957900536552188, -0.45609601248562564590471879455436, -0.0010373441332160845875648425007398, 1.4560744015155735464617237084894, 2.6270446548611228188008226425154, 4.3980172494366343016736209392548, -7.4819427644973703905861839302815, 0.00080645868403994569462156505323946, -6.4434813583624439559116581222042, 0.084820287261448024107579612973495, 0.11378537989114533013346175494007, 0.0045923134120638845270812034016217, 0.25404990853941095130252847411612, 1.5485644016408204315382590721129, 4.95272021477211499274062589393, 0.56032187422322987657707926700823, 0.29713558641595472220586771072703, 0.023844091205157867674468974428237, 0.059689505120239079449806496313613, 0.0019241482561169090219344024461634, 0.97419809160459336361270743509522, 0.0071598695138818755495657697451861, 0.00011206100954134493778800024665898, 0.054411243240687336142347163558952 
 suboptimal , 0.26338, -0.32087300737119278659648102802748, -0.39433248909756007938298694170953, -0.00014189699855704940995027030226083, -0.0056840432946318100032589981651654, -0.041494739770519532828796371859426, -2.5300393880219260722697072196752, 2.4446721599665979240967317309696, 0.029776181011739105003455208020569, 0.031485877509818481490011521373162, 1.024105169533770398615502017492, -0.19487048041406646037287941908289, -0.33578571174588806025340659289213, -0.00045009087805851331768117185028188, -0.00065010732180390213078013950109835, -0.20939131424278761839374851660978, -0.32524411139025277694969418007531, 3.6086321389841309326129703549668, -0.0026660007826275222177214718755067, 0.0038714334761133992190984542958176, 2.5175046018294495731026927387575, -5.1273421735070670024470018688589, -0.071234176295749351837116591923404, 0.077704272535719556835864807453618, 0.20339114612264744264003013540787, 0.0024184905087774439223780031937849, 0.1389490081877315652558735337152, 0.29159945773112971867391252089874, 0.010363609529504554107592895206835, 0.0002307212305192035543040945944071, 0.00029928062951409950672929105586206, 0.03638971096202073263192744434491, 0.0021274857028931335942156799490022, 0.097410077555814128524858119817509, 0.0010731610641452479174701162278893, 2.2841842759549035519382959372181e-07, 1.3945399988495356605601276089867e-05, 0.090622145792653790996595830620208 
 suboptimal , 0.20289, -7.9487736815816196767059409467038, -1.4232435328149548592335804642062, -0.2293710676523350588951188910869, -0.02182123904234977915250759394894, -0.00014551995671030940418012866732766, 0.26065855949911359568105240214209, -1.5939292472765083097385740984464, 1.8331115355269282929384644376114, 0.47014056654185432115866660751635, 0.030018585708612155471541882434394, -0.23409257269356281705441347185115, -0.15950566282731337697242679496412, -0.80686287880574103503761307365494, -0.0031510172450374628570768376079059, -0.70562676584724715045382481548586, -0.0002226506511530411457164962962807, 0.95040906814303205418781317348476, -0.95664501384365907554752084251959, 0.0014226770349305955382090971284015, 1.0047181822311241905509859861922, 9.5086434572122513486647221725434e-05, -0.088674824072791924578496036701836, 0.073931040597494432353720128503483, 0.18203695160705063438300044253992, 0.00066903440005465280790430959712012, 0.039388063393619769658737794770786, 1.2332695398501734018736897269264, 5.6789774735450473386322300939355, 2.4726041504800511106054727861192, 1.0377946173643617010175135145778e-07, 0.034866949776079098066716710491164, 0.057710879989164916292754270443766, 0.19778655734710090530192871938198, 0.011701929151931406494768772574844, 0.0026404782799896915103377015299202, 3.8227695402023608049251015150972e-14, 0.081515161916071054992727340504644 
 suboptimal , 0.46031, -0.4609502542926446899684833624633, -0.14462187890484373697930209345941, -4.649241602254157896016370510317e-05, -0.033873367158460093717664562973368, -0.0068476344967651654738194366700554, 3.0102885478445982059270136232954, -4.4898959678599972278334462316707, 0.015387635361190973165568252056801, 2.7576771706237348524837216245942, -0.29345738596952664067885052645579, -0.82965911845789930278982637901208, -0.31684101817097964914893282184494, -4.3783302158857272026043494506098e-05, -0.0011488183418471330839855104599678, -0.015469015306899204856283525089111, -0.34742755832549421235455611167708, -3.4307861916326611861904893885367, 1.3704805624973383711986095467861e-05, 0.00055872274752069399361698032180357, 0.011199104049931574156317992674303, 4.4190146600295845402683880820405, -0.44844756503776617151402206218336, 0.0035684008180994048441136978766508, 0.0093230909011599583102736232831376, 0.00016237092923519419527915441658905, 0.0084945574535069141158816208303506, 0.43174962715689396697271718039701, 1.001078634109912036961003009225e-07, 0.03281635297548215340901478498381, 5.9389845171530441462343086200804e-05, 0.14548357407219297821043824114895, 0.015150649403054409700142279859847, 7.0885262188942533455792913144045e-06, 0.22405040036853143825545942036115, 0.00036987543402172234864241917584593, 0.037971255713989786328976805407365, 0.001201058613795692947903703817758 
 suboptimal , 0.4377, -0.038540270521997946340242435780965, -0.15569481226767220571893801661645, -0.0093627765572393967241637824372447, -0.00010911333521852001283893723870833, -0.14015885927559429413591374213865, 0.92789407344711483105470506416168, -0.43077854555863542840299373892776, 0.16022782488331410721826841836446, 0.015259622513834104201579933146604, 0.327397024714372431031250698652, -0.016080739691849428585346259978905, -1.6105823148333604510895611383603, -0.097798154852246105273039233907184, -0.066983454734630631932645883352961, -0.00044958164260440399177462533764071, -9.7959653360122083028127537573937e-05, 0.82314319180633821471104738520808, 0.18518656618880108277735985211621, -0.031479486781601964673349414169934, 0.044486148840991612818385192440473, -0.021336420054528945633443015594821, -1.3417600770451127978333261125954, 0.0132955663877788628213227895003, 0.034413279769266322261067614363128, 0.00043617412812499976090124809147142, 0.020753509535534162000480762344523, 0.25552605175688897221064621589903, 6.5137569243018387295934834568811e-06, 0.052373966499615058622918439823479, 0.0032863474110464471061865410206337, 0.0049368477453047730427182493428973, 0.0098402642032688267259565861877491, 0.57078125181573891033792733651353, 0.00038363157801331624697019351266647, 0.0025063530654868999836271115100317, 0.00062917165670150826048412362467843, 0.31270428848602682680990483277128 
